id,comments count,section,type,person,people,cat,dog,other animal,poster,clothing,car,toy,tree,glasses,building,electronic device,airplane,guitar,pattern,image_text,comments,score,log_score
a1WppEb,134,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,24.380239520958085,3.2339708996317054
a1Wpq3b,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.0,13.0,2.6390573296152584
a1Wpq8w,15,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,-5.0,24.846153846153847,3.2521618025016674
a1Wpq9D,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.3846,17.25,2.9041650800285006
a1WpQBv,173,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,-15.0943,25.267676767676768,3.2683391630785374
a1WpqrD,247,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,59.08955223880597,4.095835986808771
a1WpqwY,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8.3333,13.85,2.6979998652487085
a1WpROG,41,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9.2593,15.375,2.7957557815213154
a1WpV28,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.271186440677965,3.644697300803888
a1Wpv9v,73,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25.875486381322958,3.291214584193753
a1WpvEP,1131,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.52014652014652,3.7959418175103408
a1WpvoD,130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,10.094462540716613,2.4064461136354365
a1WpVOv,295,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,16.95873015873016,2.8880763565175225
a1Wpw96,68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,3.487375077903208
a1WpweD,32,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,8.0,2.1972245773362196
a1WpwLb,16,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.8571,35.77272727272727,3.6047564637001757
a1WpwR2,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.333333333333334,2.512305623976115
a1WpwVG,10,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6.25,7.0,2.0794415416798357
a1WpwW6,59,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,10.386666666666667,2.4324430802522596
a1Wpx1R,27,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4375,3.31191069083539
a1Wpx72,16,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,-22.2222,8.67741935483871,2.2697952701710546
a1Wpx8b,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.8333,11.839285714285714,2.5525096669858973
a1WpxLP,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.1429,13.5,2.6741486494265287
a1WpxN6,26,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,-5.2632,4.313131313131313,1.67018136260312
a1Wpxo8,9,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0,26.133333333333333,3.300762984340385
a1WpxpP,298,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.019938650306749,2.3997062365864723
a1Wpy3D,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,9.371428571428572,2.339054772775437
a1Wpy52,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,-16.6667,23,3.1780538303479458
a1Wpy7v,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-6.25,19.933333333333334,3.0413427848060435
a1Wpy8G,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8.3333,4.3,1.667706820558076
a1Wpy98,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857,0.5,0.4054651081081644
a1WpybG,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,3.5625,1.5178707189086098
a1WpyeP,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.3333,12.542372881355933,2.6058235018605553
a1Wpymv,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,-25.0,0.4,0.3364722366212129
a1WpyMw,345,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,16.875457875457876,2.8834287036622333
a1WpynG,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,7.1429,4.666666666666667,1.7346010553881064
a1Wpyob,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.25,14.333333333333334,2.7300291078209855
a1WpyQb,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,9.569230769230769,2.3579470223267123
a1WpyWD,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,50.0,1.75,1.0116009116784799
a1WpyxP,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,-33.3333,1.8571428571428572,1.0498221244986776
a1WpyXw,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,12.0,2.5649493574615367
a1WpyyD,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.6190392084062235
a1WpyYP,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5556,6.333333333333333,1.992430164690206
a1WpZWP,46,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4595,12.014705882352942,2.566079939831823
a2RQBvw,282,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,20.741293532338307,3.07921338003056
a2RQQ8d,82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.2381,47.74285714285714,3.8865586665622107
a2RQQdD,50,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0606,13.146118721461187,2.649440291160313
a2WE0nE,113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,41.50526315789474,3.749627907272242
a2WE1eY,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,11.129151291512915,2.4956117527845185
a2WE319,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33.3333,3.6666666666666665,1.5404450409471488
a2WE35O,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.9459101490553132
a2WE39O,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-16.6667,0.4166666666666667,0.3483066942682158
a2WE3Ae,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.0,2.833213344056216
a2WE3e9,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,9.0,2.302585092994046
a2WE3Ep,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-16.6667,1.0,0.6931471805599453
a2WE3NY,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,1.4,0.8754687373538999
a2WE3q1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.0986122886681098
a2WE3QE,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,-28.5714,0.5,0.4054651081081644
a2WE3Rw,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,-12.5,3.0,1.3862943611198906
a2WE3Ww,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,16.6667,7.5,2.1400661634962708
a2WE3Y1,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,25.0,0.5,0.4054651081081644
a2WE3Zd,75,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,27.376623376623378,3.3455656856760068
a2WE43w,48,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.2593,20.55,3.070375816549757
a2WE4Ep,54,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,0,19.56,3.0233474405869645
a2WE4PY,112,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.166666666666668,3.4067375620377707
a2WE4Ve,99,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,15.326530612244898,2.7927914295573006
a2WE61D,33,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8.0645,7.55,2.145931282948669
a2WE62O,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,50.0,1.2857142857142858,0.8266785731844679
a2WE63Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2.1972245773362196
a2WE649,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.6,1.7227665977411035
a2WE66E,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.666666666666666,2.268683541318364
a2WE68Y,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0.0,0.5454545454545454,0.4353180712578455
a2WE6Aw,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,227,-8.3333,4.0,1.6094379124341003
a2WE6eZ,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1429,42.04761904761905,3.7623069226687536
a2WE6md,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0.5,0.4054651081081644
a2WE6Mp,9,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,0.0,5.333333333333333,1.8458266904983307
a2WE6Ne,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6667,13,2.6390573296152584
a2WE6Oe,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,1.4271163556401456
a2WE6Qp,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-16.6667,2.0,1.0986122886681098
a2WE6r9,13,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-4.1667,0.8333333333333334,0.6061358035703156
a2WE6V9,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0,0.42857142857142855,0.3566749439387324
a2WE6y1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1.9459101490553132
a2WE6ZE,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857,3.1666666666666665,1.4271163556401456
a2WE6zO,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-50.0,2.857142857142857,1.349926716949016
a2WE8A9,123,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.21272365805169,3.006312290175422
a2WE91e,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,28.705128205128204,3.3913196977427846
a2WE98w,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0909,16.666666666666668,2.8716796248840124
a2WE9oY,58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0408,4.670995670995671,1.7353647056734036
a2WE9wd,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,0.0,5.0,1.791759469228055
a2WEA9E,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,50.0,10.333333333333334,2.4277482359480516
a2WEAQ1,46,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,5.545454545454546,1.8787708462176849
a2WEArZ,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,8.0,2.1972245773362196
a2WEAzd,52,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.843137254901961,2.5528096029109264
a2WEdv1,122,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.256756756756756,2.506077356910967
a2WEe09,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0.0,0.8333333333333334,0.6061358035703156
a2WEe2E,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6931471805599453
a2WEe41,99,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0,2.6864406779661016,1.3046614066230193
a2WEe7e,12,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.92,2.4782176616372036
a2WEeAY,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,-25.0,10.5,2.4423470353692043
a2WEeDE,14,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,16.5,2.8622008809294686
a2WEEgE,44,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95,0,19.507462686567163,3.0207888533913283
a2WEeMw,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,9.5,2.3513752571634776
a2WEeNZ,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,1.6923076923076923,0.990398704027877
a2WEeo1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-7.6923,5.0,1.791759469228055
a2WEePD,66,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.397435897435898,2.0011334398185077
a2WEevd,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,-10.0,4.666666666666667,1.7346010553881064
a2WEEvY,186,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.042857142857144,3.664659943878709
a2WEeWe,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,13.875,2.6996819514316934
a2WEeww,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.369565217391305,2.3388750943992465
a2WEexp,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.3333333333333335,1.4663370687934272
a2WEezZ,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9412,1.25,0.8109302162163288
a2WEg5O,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-22.2222,18.303571428571427,2.960290126904059
a2WEG6D,126,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.91975308641975,3.5239975316053376
a2WEGDe,35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1.5625,19.45098039215686,3.0180308222764465
a2WEGXD,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,15.8,2.8213788864092133
a2WEgYY,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2857,3.7916666666666665,1.5668782980153044
a2WEGZD,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,-14.7059,4.730769230769231,1.745849767923977
a2WEjB9,256,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1429,34.45641025641026,3.5683040619178232
a2WEjK9,273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,12.798672566371682,2.6245723966938916
a2WEjv9,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,-31.8182,18.93877551020408,2.9926663539321563
a2WEK2O,77,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,31.860262008733624,3.492264086062837
a2WEmVO,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,-6.6667,29.938271604938272,3.4319939807835746
a2WEmwE,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,58.256410256410255,4.081873964144735
a2WEMyE,114,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.465753424657533,2.738628123001271
a2WENKw,100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.5455,23.82089552238806,3.2116858598019618
a2WEO61,9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-12.5,8.166666666666666,2.2155737160044158
a2WEO8d,68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,15.927884615384615,2.8289622394537344
a2WEOXY,62,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,13.4,2.667228206581955
a2WEoYD,128,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,46.40092165898618,3.858641672794402
a2WEozE,161,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75844155844156,2.3756907076677454
a2WEp3O,111,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,18.401869158878505,2.965369409823873
a2WEpEE,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.5,2.5257286443082556
a2WEPKe,48,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,-14.5833,26.594594594594593,3.317619905520441
a2WEpYD,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,24.205882352941178,3.2270773939816184
a2WEqnZ,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,-17.3913,28.0,3.367295829986474
a2WEqOO,223,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.696850393700785,3.777276026133443
a2WEqp9,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,32.44230769230769,3.5098217957728557
a2WErp9,249,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.484375,3.511078912113905
a2WERPe,115,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.870588235294115,3.967847196254958
a2WEV21,148,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0,39.856521739130436,3.7100664594598696
a2WEv39,143,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.35609756097561,3.192782231362201
a2WEV9d,56,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104,0,26.495575221238937,3.314025090680707
a2WEVE1,57,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.23529411764706,3.61725707808796
a2WEVrw,73,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.94478527607362,3.1330906896018154
a2WEVYe,16,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,-15.0,14.044776119402986,2.711030829240348
a2WEx4w,17,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,55.35294117647059,4.031634433914644
a2WEx5d,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.0,13.0,2.6390573296152584
a2WEx8p,28,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-4.1667,15.32258064516129,2.792549464802319
a2WEXRp,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8462,22.4,3.152736022363656
a2WExvD,18,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.906976744186046,2.7018293412271075
a2WExxe,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.980392156862745,2.0769875527182693
a2WEXY9,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8.3333,17.842105263157894,2.9360940072342596
a2WEY8O,144,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.239247311827956,2.65600204727138
a2WEYbd,64,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.612903225806452,2.6819049209978876
a2WEymY,53,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,13.717948717948717,2.68906775018992
a2WEYQY,71,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1667,14.820610687022901,2.7613135638082986
a2WEzeE,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,20.098214285714285,3.049188405891813
a2WEzGO,207,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.638888888888886,3.515682805096982
a2WEzme,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.732142857142858,2.817331591503273
a3Romz5,1301,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.447649572649574,3.348065541083858
a3RooKr,407,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.308,3.011014897085148
a3RooYe,364,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.25247524752475,3.590507661659865
a3wv008,184,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.494033412887829,2.3508068492586722
a3wv0vr,194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,-9.3137,15.925742574257425,2.8288356922380964
a3wv1K8,224,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74,0,45.13442622950819,3.831559444180844
a3wv24r,244,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,20.81845238095238,3.0827560512603824
a3wv2wQ,36,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.5,2.0149030205422647
a3wv301,87,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,26.942446043165468,3.3301468962805236
a3wv38N,203,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,94.78899082568807,4.562147760060967
a3wv3QQ,206,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.52898550724638,4.212556920628451
a3wv615,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,1.791759469228055
a3wv628,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.142857142857143,1.4213856809311607
a3wv64e,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,-12.5,3.0,1.3862943611198906
a3wv65v,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.608695652173914,3.1183345956463233
a3wv69e,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,1.5,0.9162907318741551
a3wv6e1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5596157879354227
a3wv6E5,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,-25.0,0.9333333333333333,0.659245628884264
a3wv6L3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.0986122886681098
a3wv6m5,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,2.1666666666666665,1.1526795099383853
a3wv6n3,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1666666666666667,0.7731898882334819
a3wv6p1,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,2.0,1.0986122886681098
a3wv6V5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,8.0,2.1972245773362196
a3wv6Wr,18,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.1579,7.357142857142857,2.1231166051824975
a3wv6x3,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,10.65,2.4553061800117097
a3wv6Yr,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,1.8,1.0296194171811581
a3wv6Ze,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,17.11111111111111,2.8965256234705428
a3wv8M8,182,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,17.86842105263158,2.9374896808732345
a3wv8Qr,247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.953846153846154,2.942006874197828
a3wvBP8,640,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,19.60970873786408,3.025762262724104
a3wvbV7,233,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,8.856115107913668,2.2880920856914786
a3wvbxr,54,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83,0,20.56756756756757,3.0711906848055843
a3wvD58,20,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12.225,2.582108977744363
a3wvDEv,101,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.867924528301886,2.7642997464208263
a3wvDLm,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,-33.3333,18.5,2.970414465569701
a3wvDW1,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,171,-14.2857,15.0,2.772588722239781
a3wvdYe,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,-24.1379,21.688172043010752,3.1218437333168563
a3wvdz8,131,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,38.053333333333335,3.6649282332914233
a3wve3v,23,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,14,-20.5882,22.85185185185185,3.1718618601000244
a3wve9N,15,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1429,26.25,3.305053521109253
a3wvem1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,29.933333333333334,3.4318343511240452
a3wvEp8,162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,0,24.04022988505747,3.220483726902913
a3wveVN,47,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.435897435897436,2.4367573058904175
a3wveZN,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6667,12.321428571428571,2.5893739094686117
a3wvGG7,636,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.96065573770492,2.888183573215612
a3wvgj1,93,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.35632183908046,2.9630190761476882
a3wvGo7,47,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,15.505263157894737,2.8036793093098122
a3wvKB8,114,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7544,49.6695652173913,3.925325438779824
a3wvm1m,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,25.0,4.416666666666667,1.6894806201076369
